0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n16.txt	output_data/out_i0_n16_c0.txt	16	0	0.044000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n16.txt	output_data/out_i0_n16_c1.txt	16	1	0.510000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n16.txt	output_data/out_i0_n16_c2.txt	16	2	0.942000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n16.txt	output_data/out_i0_n16_c4.txt	16	4	1.413000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n16.txt	output_data/out_i0_n16_c8.txt	16	8	2.619000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n16.txt	output_data/out_i0_n16_c16.txt	16	16	4.892000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n32.txt	output_data/out_i0_n32_c0.txt	32	0	0.314000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n32.txt	output_data/out_i0_n32_c1.txt	32	1	0.872000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n32.txt	output_data/out_i0_n32_c2.txt	32	2	1.347000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n32.txt	output_data/out_i0_n32_c4.txt	32	4	1.723000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n32.txt	output_data/out_i0_n32_c8.txt	32	8	4.106000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n32.txt	output_data/out_i0_n32_c16.txt	32	16	8.291000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n32.txt	output_data/out_i0_n32_c32.txt	32	32	16.004999
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c0.txt	64	0	2.418000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c1.txt	64	1	3.401000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c2.txt	64	2	2.821000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c4.txt	64	4	2.652000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c8.txt	64	8	4.426000
0	Mon Jan 20 16:35:35 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c16.txt	64	16	13.716000
0	Mon Jan 20 16:35:36 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c32.txt	64	32	27.547001
0	Mon Jan 20 16:35:36 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c64.txt	64	64	56.667000
0	Mon Jan 20 16:35:36 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c0.txt	128	0	6.719000
0	Mon Jan 20 16:35:36 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c1.txt	128	1	21.900999
0	Mon Jan 20 16:35:36 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c2.txt	128	2	12.674000
0	Mon Jan 20 16:35:36 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c4.txt	128	4	7.970000
0	Mon Jan 20 16:35:36 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c8.txt	128	8	8.112000
0	Mon Jan 20 16:35:36 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c16.txt	128	16	22.245001
0	Mon Jan 20 16:35:36 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c32.txt	128	32	57.539001
0	Mon Jan 20 16:35:36 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c64.txt	128	64	114.023003
0	Mon Jan 20 16:35:36 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c0.txt	256	0	48.459000
0	Mon Jan 20 16:35:37 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c1.txt	256	1	65.570999
0	Mon Jan 20 16:35:37 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c2.txt	256	2	48.855999
0	Mon Jan 20 16:35:37 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c4.txt	256	4	44.396999
0	Mon Jan 20 16:35:37 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c8.txt	256	8	32.950001
0	Mon Jan 20 16:35:37 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c16.txt	256	16	63.412998
0	Mon Jan 20 16:35:37 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c32.txt	256	32	126.869003
0	Mon Jan 20 16:35:38 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c64.txt	256	64	240.757004
0	Mon Jan 20 16:35:38 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c0.txt	512	0	363.867004
0	Mon Jan 20 16:35:39 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c1.txt	512	1	447.066010
0	Mon Jan 20 16:35:40 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c2.txt	512	2	247.914001
0	Mon Jan 20 16:35:40 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c4.txt	512	4	150.397003
0	Mon Jan 20 16:35:41 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c8.txt	512	8	166.557999
0	Mon Jan 20 16:35:41 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c16.txt	512	16	180.102997
0	Mon Jan 20 16:35:42 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c32.txt	512	32	327.580994
0	Mon Jan 20 16:35:43 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c64.txt	512	64	573.083008
0	Mon Jan 20 16:35:45 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c0.txt	1024	0	2858.474121
0	Mon Jan 20 16:35:50 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c1.txt	1024	1	3558.478027
0	Mon Jan 20 16:35:55 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c2.txt	1024	2	1802.349976
0	Mon Jan 20 16:35:59 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c4.txt	1024	4	931.674988
0	Mon Jan 20 16:36:02 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c8.txt	1024	8	588.765991
0	Mon Jan 20 16:36:04 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c16.txt	1024	16	571.820984
0	Mon Jan 20 16:36:07 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c32.txt	1024	32	1343.098999
0	Mon Jan 20 16:36:10 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c64.txt	1024	64	1687.624023
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n16.txt	output_data/out_i1_n16_c0.txt	16	0	0.044000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n16.txt	output_data/out_i1_n16_c1.txt	16	1	0.501000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n16.txt	output_data/out_i1_n16_c2.txt	16	2	0.964000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n16.txt	output_data/out_i1_n16_c4.txt	16	4	1.456000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n16.txt	output_data/out_i1_n16_c8.txt	16	8	2.393000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n16.txt	output_data/out_i1_n16_c16.txt	16	16	4.929000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n32.txt	output_data/out_i1_n32_c0.txt	32	0	0.374000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n32.txt	output_data/out_i1_n32_c1.txt	32	1	0.843000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n32.txt	output_data/out_i1_n32_c2.txt	32	2	1.330000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n32.txt	output_data/out_i1_n32_c4.txt	32	4	1.661000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n32.txt	output_data/out_i1_n32_c8.txt	32	8	3.659000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n32.txt	output_data/out_i1_n32_c16.txt	32	16	7.975000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n32.txt	output_data/out_i1_n32_c32.txt	32	32	14.600000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n64.txt	output_data/out_i1_n64_c0.txt	64	0	0.887000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n64.txt	output_data/out_i1_n64_c1.txt	64	1	3.411000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n64.txt	output_data/out_i1_n64_c2.txt	64	2	2.931000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n64.txt	output_data/out_i1_n64_c4.txt	64	4	2.608000
1	Mon Jan 20 16:36:14 2014	output_data/in_i1_n64.txt	output_data/out_i1_n64_c8.txt	64	8	4.474000
1	Mon Jan 20 16:36:15 2014	output_data/in_i1_n64.txt	output_data/out_i1_n64_c16.txt	64	16	13.775000
1	Mon Jan 20 16:36:15 2014	output_data/in_i1_n64.txt	output_data/out_i1_n64_c32.txt	64	32	28.291000
1	Mon Jan 20 16:36:15 2014	output_data/in_i1_n64.txt	output_data/out_i1_n64_c64.txt	64	64	59.571999
1	Mon Jan 20 16:36:15 2014	output_data/in_i1_n128.txt	output_data/out_i1_n128_c0.txt	128	0	6.789000
1	Mon Jan 20 16:36:15 2014	output_data/in_i1_n128.txt	output_data/out_i1_n128_c1.txt	128	1	20.247000
1	Mon Jan 20 16:36:15 2014	output_data/in_i1_n128.txt	output_data/out_i1_n128_c2.txt	128	2	12.712000
1	Mon Jan 20 16:36:15 2014	output_data/in_i1_n128.txt	output_data/out_i1_n128_c4.txt	128	4	8.069000
1	Mon Jan 20 16:36:15 2014	output_data/in_i1_n128.txt	output_data/out_i1_n128_c8.txt	128	8	7.372000
1	Mon Jan 20 16:36:15 2014	output_data/in_i1_n128.txt	output_data/out_i1_n128_c16.txt	128	16	25.902000
1	Mon Jan 20 16:36:15 2014	output_data/in_i1_n128.txt	output_data/out_i1_n128_c32.txt	128	32	56.244999
1	Mon Jan 20 16:36:15 2014	output_data/in_i1_n128.txt	output_data/out_i1_n128_c64.txt	128	64	113.301003
1	Mon Jan 20 16:36:15 2014	output_data/in_i1_n256.txt	output_data/out_i1_n256_c0.txt	256	0	50.820000
1	Mon Jan 20 16:36:15 2014	output_data/in_i1_n256.txt	output_data/out_i1_n256_c1.txt	256	1	68.683998
1	Mon Jan 20 16:36:16 2014	output_data/in_i1_n256.txt	output_data/out_i1_n256_c2.txt	256	2	39.679001
1	Mon Jan 20 16:36:16 2014	output_data/in_i1_n256.txt	output_data/out_i1_n256_c4.txt	256	4	44.758999
1	Mon Jan 20 16:36:16 2014	output_data/in_i1_n256.txt	output_data/out_i1_n256_c8.txt	256	8	33.133999
1	Mon Jan 20 16:36:16 2014	output_data/in_i1_n256.txt	output_data/out_i1_n256_c16.txt	256	16	64.388000
1	Mon Jan 20 16:36:16 2014	output_data/in_i1_n256.txt	output_data/out_i1_n256_c32.txt	256	32	125.561996
1	Mon Jan 20 16:36:16 2014	output_data/in_i1_n256.txt	output_data/out_i1_n256_c64.txt	256	64	220.505997
1	Mon Jan 20 16:36:17 2014	output_data/in_i1_n512.txt	output_data/out_i1_n512_c0.txt	512	0	362.813995
1	Mon Jan 20 16:36:18 2014	output_data/in_i1_n512.txt	output_data/out_i1_n512_c1.txt	512	1	450.928986
1	Mon Jan 20 16:36:19 2014	output_data/in_i1_n512.txt	output_data/out_i1_n512_c2.txt	512	2	257.506989
1	Mon Jan 20 16:36:19 2014	output_data/in_i1_n512.txt	output_data/out_i1_n512_c4.txt	512	4	142.761993
1	Mon Jan 20 16:36:20 2014	output_data/in_i1_n512.txt	output_data/out_i1_n512_c8.txt	512	8	168.447006
1	Mon Jan 20 16:36:20 2014	output_data/in_i1_n512.txt	output_data/out_i1_n512_c16.txt	512	16	211.664993
1	Mon Jan 20 16:36:21 2014	output_data/in_i1_n512.txt	output_data/out_i1_n512_c32.txt	512	32	318.697998
1	Mon Jan 20 16:36:21 2014	output_data/in_i1_n512.txt	output_data/out_i1_n512_c64.txt	512	64	577.117004
1	Mon Jan 20 16:36:23 2014	output_data/in_i1_n1024.txt	output_data/out_i1_n1024_c0.txt	1024	0	2846.689941
1	Mon Jan 20 16:36:28 2014	output_data/in_i1_n1024.txt	output_data/out_i1_n1024_c1.txt	1024	1	3501.593018
1	Mon Jan 20 16:36:34 2014	output_data/in_i1_n1024.txt	output_data/out_i1_n1024_c2.txt	1024	2	1777.478027
1	Mon Jan 20 16:36:38 2014	output_data/in_i1_n1024.txt	output_data/out_i1_n1024_c4.txt	1024	4	971.956970
1	Mon Jan 20 16:36:41 2014	output_data/in_i1_n1024.txt	output_data/out_i1_n1024_c8.txt	1024	8	746.984985
1	Mon Jan 20 16:36:44 2014	output_data/in_i1_n1024.txt	output_data/out_i1_n1024_c16.txt	1024	16	607.031006
1	Mon Jan 20 16:36:46 2014	output_data/in_i1_n1024.txt	output_data/out_i1_n1024_c32.txt	1024	32	1333.707031
1	Mon Jan 20 16:36:50 2014	output_data/in_i1_n1024.txt	output_data/out_i1_n1024_c64.txt	1024	64	1675.019043
2	Mon Jan 20 16:36:53 2014	output_data/in_i2_n16.txt	output_data/out_i2_n16_c0.txt	16	0	0.034000
2	Mon Jan 20 16:36:53 2014	output_data/in_i2_n16.txt	output_data/out_i2_n16_c1.txt	16	1	0.469000
2	Mon Jan 20 16:36:53 2014	output_data/in_i2_n16.txt	output_data/out_i2_n16_c2.txt	16	2	0.948000
2	Mon Jan 20 16:36:53 2014	output_data/in_i2_n16.txt	output_data/out_i2_n16_c4.txt	16	4	1.481000
2	Mon Jan 20 16:36:53 2014	output_data/in_i2_n16.txt	output_data/out_i2_n16_c8.txt	16	8	2.606000
2	Mon Jan 20 16:36:53 2014	output_data/in_i2_n16.txt	output_data/out_i2_n16_c16.txt	16	16	4.659000
2	Mon Jan 20 16:36:53 2014	output_data/in_i2_n32.txt	output_data/out_i2_n32_c0.txt	32	0	0.322000
2	Mon Jan 20 16:36:53 2014	output_data/in_i2_n32.txt	output_data/out_i2_n32_c1.txt	32	1	0.891000
2	Mon Jan 20 16:36:53 2014	output_data/in_i2_n32.txt	output_data/out_i2_n32_c2.txt	32	2	1.251000
2	Mon Jan 20 16:36:53 2014	output_data/in_i2_n32.txt	output_data/out_i2_n32_c4.txt	32	4	1.850000
2	Mon Jan 20 16:36:53 2014	output_data/in_i2_n32.txt	output_data/out_i2_n32_c8.txt	32	8	3.188000
2	Mon Jan 20 16:36:53 2014	output_data/in_i2_n32.txt	output_data/out_i2_n32_c16.txt	32	16	7.278000
2	Mon Jan 20 16:36:53 2014	output_data/in_i2_n32.txt	output_data/out_i2_n32_c32.txt	32	32	14.980000
2	Mon Jan 20 16:36:53 2014	output_data/in_i2_n64.txt	output_data/out_i2_n64_c0.txt	64	0	0.857000
2	Mon Jan 20 16:36:54 2014	output_data/in_i2_n64.txt	output_data/out_i2_n64_c1.txt	64	1	3.364000
2	Mon Jan 20 16:36:54 2014	output_data/in_i2_n64.txt	output_data/out_i2_n64_c2.txt	64	2	2.721000
2	Mon Jan 20 16:36:54 2014	output_data/in_i2_n64.txt	output_data/out_i2_n64_c4.txt	64	4	3.518000
2	Mon Jan 20 16:36:54 2014	output_data/in_i2_n64.txt	output_data/out_i2_n64_c8.txt	64	8	4.376000
2	Mon Jan 20 16:36:54 2014	output_data/in_i2_n64.txt	output_data/out_i2_n64_c16.txt	64	16	13.423000
2	Mon Jan 20 16:36:54 2014	output_data/in_i2_n64.txt	output_data/out_i2_n64_c32.txt	64	32	28.906000
2	Mon Jan 20 16:36:54 2014	output_data/in_i2_n64.txt	output_data/out_i2_n64_c64.txt	64	64	58.786999
2	Mon Jan 20 16:36:54 2014	output_data/in_i2_n128.txt	output_data/out_i2_n128_c0.txt	128	0	6.755000
2	Mon Jan 20 16:36:54 2014	output_data/in_i2_n128.txt	output_data/out_i2_n128_c1.txt	128	1	21.506001
2	Mon Jan 20 16:36:54 2014	output_data/in_i2_n128.txt	output_data/out_i2_n128_c2.txt	128	2	12.502000
2	Mon Jan 20 16:36:54 2014	output_data/in_i2_n128.txt	output_data/out_i2_n128_c4.txt	128	4	8.009000
2	Mon Jan 20 16:36:54 2014	output_data/in_i2_n128.txt	output_data/out_i2_n128_c8.txt	128	8	7.708000
2	Mon Jan 20 16:36:54 2014	output_data/in_i2_n128.txt	output_data/out_i2_n128_c16.txt	128	16	25.330999
2	Mon Jan 20 16:36:54 2014	output_data/in_i2_n128.txt	output_data/out_i2_n128_c32.txt	128	32	58.278000
2	Mon Jan 20 16:36:54 2014	output_data/in_i2_n128.txt	output_data/out_i2_n128_c64.txt	128	64	123.572998
2	Mon Jan 20 16:36:55 2014	output_data/in_i2_n256.txt	output_data/out_i2_n256_c0.txt	256	0	50.383999
2	Mon Jan 20 16:36:55 2014	output_data/in_i2_n256.txt	output_data/out_i2_n256_c1.txt	256	1	74.709999
2	Mon Jan 20 16:36:55 2014	output_data/in_i2_n256.txt	output_data/out_i2_n256_c2.txt	256	2	39.606998
2	Mon Jan 20 16:36:55 2014	output_data/in_i2_n256.txt	output_data/out_i2_n256_c4.txt	256	4	44.287998
2	Mon Jan 20 16:36:55 2014	output_data/in_i2_n256.txt	output_data/out_i2_n256_c8.txt	256	8	32.841999
2	Mon Jan 20 16:36:55 2014	output_data/in_i2_n256.txt	output_data/out_i2_n256_c16.txt	256	16	69.936996
2	Mon Jan 20 16:36:55 2014	output_data/in_i2_n256.txt	output_data/out_i2_n256_c32.txt	256	32	133.735992
2	Mon Jan 20 16:36:56 2014	output_data/in_i2_n256.txt	output_data/out_i2_n256_c64.txt	256	64	240.029007
2	Mon Jan 20 16:36:56 2014	output_data/in_i2_n512.txt	output_data/out_i2_n512_c0.txt	512	0	363.394989
2	Mon Jan 20 16:36:57 2014	output_data/in_i2_n512.txt	output_data/out_i2_n512_c1.txt	512	1	451.651001
2	Mon Jan 20 16:36:58 2014	output_data/in_i2_n512.txt	output_data/out_i2_n512_c2.txt	512	2	252.826996
2	Mon Jan 20 16:36:58 2014	output_data/in_i2_n512.txt	output_data/out_i2_n512_c4.txt	512	4	163.712006
2	Mon Jan 20 16:36:59 2014	output_data/in_i2_n512.txt	output_data/out_i2_n512_c8.txt	512	8	168.854996
2	Mon Jan 20 16:36:59 2014	output_data/in_i2_n512.txt	output_data/out_i2_n512_c16.txt	512	16	210.557999
2	Mon Jan 20 16:37:00 2014	output_data/in_i2_n512.txt	output_data/out_i2_n512_c32.txt	512	32	306.386993
2	Mon Jan 20 16:37:01 2014	output_data/in_i2_n512.txt	output_data/out_i2_n512_c64.txt	512	64	559.151978
2	Mon Jan 20 16:37:03 2014	output_data/in_i2_n1024.txt	output_data/out_i2_n1024_c0.txt	1024	0	2842.251953
2	Mon Jan 20 16:37:08 2014	output_data/in_i2_n1024.txt	output_data/out_i2_n1024_c1.txt	1024	1	3511.245117
2	Mon Jan 20 16:37:13 2014	output_data/in_i2_n1024.txt	output_data/out_i2_n1024_c2.txt	1024	2	1767.662964
2	Mon Jan 20 16:37:17 2014	output_data/in_i2_n1024.txt	output_data/out_i2_n1024_c4.txt	1024	4	938.192993
2	Mon Jan 20 16:37:20 2014	output_data/in_i2_n1024.txt	output_data/out_i2_n1024_c8.txt	1024	8	762.786011
2	Mon Jan 20 16:37:22 2014	output_data/in_i2_n1024.txt	output_data/out_i2_n1024_c16.txt	1024	16	555.950012
2	Mon Jan 20 16:37:25 2014	output_data/in_i2_n1024.txt	output_data/out_i2_n1024_c32.txt	1024	32	1351.011963
2	Mon Jan 20 16:37:28 2014	output_data/in_i2_n1024.txt	output_data/out_i2_n1024_c64.txt	1024	64	1688.629028
3	Mon Jan 20 16:37:32 2014	output_data/in_i3_n16.txt	output_data/out_i3_n16_c0.txt	16	0	0.046000
3	Mon Jan 20 16:37:32 2014	output_data/in_i3_n16.txt	output_data/out_i3_n16_c1.txt	16	1	0.503000
3	Mon Jan 20 16:37:32 2014	output_data/in_i3_n16.txt	output_data/out_i3_n16_c2.txt	16	2	0.978000
3	Mon Jan 20 16:37:32 2014	output_data/in_i3_n16.txt	output_data/out_i3_n16_c4.txt	16	4	1.398000
3	Mon Jan 20 16:37:32 2014	output_data/in_i3_n16.txt	output_data/out_i3_n16_c8.txt	16	8	2.589000
3	Mon Jan 20 16:37:32 2014	output_data/in_i3_n16.txt	output_data/out_i3_n16_c16.txt	16	16	4.960000
3	Mon Jan 20 16:37:32 2014	output_data/in_i3_n32.txt	output_data/out_i3_n32_c0.txt	32	0	0.133000
