./firewall	83886	8	25	1	2	1	90.816002
./firewall	83886	8	25	1	2	3	178.487000
./firewall	41943	16	25	1	2	1	91.672997
./firewall	41943	16	25	1	2	3	181.173996
./firewall	335544	1	50	1	2	1	67.329002
./firewall	335544	1	50	1	2	3	114.052002
./firewall	41943	8	50	1	2	1	62.966000
./firewall	41943	8	50	1	2	3	103.458000
./firewall	20971	16	50	1	2	1	67.913002
./firewall	20971	16	50	1	2	3	106.695000
./firewall	167772	1	100	1	2	1	51.785999
./firewall	167772	1	100	1	2	3	74.068001
./firewall	20971	8	100	1	2	1	48.840000
./firewall	20971	8	100	1	2	3	84.906998
./firewall	10485	16	100	1	2	1	53.912998
./firewall	10485	16	100	1	2	3	77.512001
./firewall	83886	1	200	1	2	1	56.122002
./firewall	83886	1	200	1	2	3	68.231003
./firewall	10485	8	200	1	2	1	58.702000
./firewall	10485	8	200	1	2	3	56.425999
./firewall	5242	16	200	1	2	1	46.796001
./firewall	5242	16	200	1	2	3	62.646999
./firewall	41943	1	400	1	2	1	48.423000
./firewall	41943	1	400	1	2	3	44.648998
./firewall	5242	8	400	1	2	1	40.285000
./firewall	5242	8	400	1	2	3	44.478001
./firewall	2621	16	400	1	2	1	46.075001
./firewall	2621	16	400	1	2	3	44.208000
./firewall	20971	1	800	1	2	1	37.643002
./firewall	20971	1	800	1	2	3	40.630001
./firewall	2621	8	800	1	2	1	41.213001
./firewall	2621	8	800	1	2	3	40.382999
./firewall	1310	16	800	1	2	1	37.359001
./firewall	1310	16	800	1	2	3	40.359001
./firewall	671088	1	25	1	3	1	84.836998
./firewall	671088	1	25	1	3	3	178.283997
./firewall	83886	8	25	1	3	1	90.681000
./firewall	83886	8	25	1	3	3	174.151993
./firewall	41943	16	25	1	3	1	91.740997
./firewall	41943	16	25	1	3	3	189.389008
./firewall	335544	1	50	1	3	1	67.906998
./firewall	335544	1	50	1	3	3	111.148003
./firewall	41943	8	50	1	3	1	74.608002
./firewall	41943	8	50	1	3	3	118.223999
./firewall	20971	16	50	1	3	1	75.688004
./firewall	20971	16	50	1	3	3	116.731003
./firewall	167772	1	100	1	3	1	61.611000
./firewall	167772	1	100	1	3	3	73.032997
./firewall	20971	8	100	1	3	1	51.152000
./firewall	20971	8	100	1	3	3	69.122002
./firewall	10485	16	100	1	3	1	51.474998
./firewall	10485	16	100	1	3	3	69.933998
./firewall	83886	1	200	1	3	1	47.162998
./firewall	83886	1	200	1	3	3	51.875999
./firewall	10485	8	200	1	3	1	45.820999
./firewall	10485	8	200	1	3	3	63.891998
./firewall	5242	16	200	1	3	1	56.043999
./firewall	5242	16	200	1	3	3	53.616001
./firewall	41943	1	400	1	3	1	39.705002
./firewall	41943	1	400	1	3	3	44.077999
./firewall	5242	8	400	1	3	1	47.268002
./firewall	5242	8	400	1	3	3	44.592999
./firewall	2621	16	400	1	3	1	45.500000
./firewall	2621	16	400	1	3	3	61.709999
./firewall	20971	1	800	1	3	1	51.910000
./firewall	20971	1	800	1	3	3	40.195999
./firewall	2621	8	800	1	3	1	40.776001
./firewall	2621	8	800	1	3	3	40.533001
./firewall	1310	16	800	1	3	1	38.452000
./firewall	1310	16	800	1	3	3	44.124001
./firewall	671088	1	25	1	4	1	97.719002
./firewall	671088	1	25	1	4	3	178.059006
./firewall	83886	8	25	1	4	1	92.466003
./firewall	83886	8	25	1	4	3	175.916000
./firewall	41943	16	25	1	4	1	94.664001
./firewall	41943	16	25	1	4	3	180.671997
./firewall	335544	1	50	1	4	1	71.119003
./firewall	335544	1	50	1	4	3	107.138000
./firewall	41943	8	50	1	4	1	60.033001
./firewall	41943	8	50	1	4	3	110.614998
./firewall	20971	16	50	1	4	1	72.941002
./firewall	20971	16	50	1	4	3	109.570000
./firewall	167772	1	100	1	4	1	53.995998
./firewall	167772	1	100	1	4	3	74.030998
./firewall	20971	8	100	1	4	1	63.730999
./firewall	20971	8	100	1	4	3	77.142998
./firewall	10485	16	100	1	4	1	52.001999
./firewall	10485	16	100	1	4	3	74.396004
./firewall	83886	1	200	1	4	1	43.540001
./firewall	83886	1	200	1	4	3	53.715000
./firewall	10485	8	200	1	4	1	42.763000
./firewall	10485	8	200	1	4	3	53.452999
./firewall	5242	16	200	1	4	1	50.039001
./firewall	5242	16	200	1	4	3	53.049000
./firewall	41943	1	400	1	4	1	42.220001
./firewall	41943	1	400	1	4	3	44.508999
./firewall	5242	8	400	1	4	1	39.242001
./firewall	5242	8	400	1	4	3	44.612000
./firewall	2621	16	400	1	4	1	39.441002
./firewall	2621	16	400	1	4	3	49.313000
./firewall	20971	1	800	1	4	1	37.967999
./firewall	20971	1	800	1	4	3	41.130001
./firewall	2621	8	800	1	4	1	45.575001
./firewall	2621	8	800	1	4	3	40.727001
./firewall	1310	16	800	1	4	1	38.459000
./firewall	1310	16	800	1	4	3	41.363998
./firewall	1048576	1	1	1	0	2	968.335999	429.616028
./firewall	524288	2	1	1	0	2	803.567017	815.345825
./firewall	262144	4	1	1	0	2	496.980011	1395.967651
./firewall	131072	8	1	1	0	2	320.670990	2119.181396
./firewall	65536	16	1	1	0	2	302.404999	4409.307617
./firewall	1048576	1	1	1	1	2	965.706970	431.339508
./firewall	524288	2	1	1	1	2	801.168030	810.137939
./firewall	262144	4	1	1	1	2	487.514008	1387.017822
./firewall	131072	8	1	1	1	2	312.519989	2071.601074
./firewall	65536	16	1	1	1	2	290.320007	4234.987793
./firewall	1048576	1	1	1	2	2	968.921021	432.704041
./firewall	524288	2	1	1	2	2	805.372009	824.862122
./firewall	262144	4	1	1	2	2	489.920990	1402.975830
./firewall	131072	8	1	1	2	2	320.441986	2125.519531
./firewall	65536	16	1	1	2	2	300.912994	4390.545898
./firewall	1048576	1	1	1	3	2	971.502991	434.960266
./firewall	524288	2	1	1	3	2	806.594971	826.869507
./firewall	262144	4	1	1	3	2	494.782990	1409.846313
./firewall	131072	8	1	1	3	2	317.122986	2092.209717
./firewall	65536	16	1	1	3	2	291.360992	4256.262695
./firewall	1048576	1	1	1	4	2	978.645020	441.105194
./firewall	524288	2	1	1	4	2	807.544983	821.829102
./firewall	262144	4	1	1	4	2	494.631989	1350.402588
./firewall	131072	8	1	1	4	2	334.832001	2228.061523
./firewall	65536	16	1	1	4	2	303.371002	4426.388672
./firewall	131072	1	1000	1	0	1	303.792999
./firewall	131072	1	1000	1	0	2	408.920013	46.778072
./firewall	131072	2	1000	1	0	1	595.750000
./firewall	131072	2	1000	1	0	2	395.213989	76.972244
./firewall	131072	4	1000	1	0	1	1165.552979
./firewall	131072	4	1000	1	0	2	407.967987	148.299103
./firewall	131072	8	1000	1	0	1	2316.218018
./firewall	131072	8	1000	1	0	2	419.428986	223.070892
./firewall	131072	16	1000	1	0	1	4673.428223
./firewall	131072	16	1000	1	0	2	574.250000	2553.609863
./firewall	131072	32	1000	1	0	1	9239.737305
./firewall	131072	32	1000	1	0	2	1045.021973	18561.816406
./firewall	131072	1	2000	1	0	1	593.431030
./firewall	131072	1	2000	1	0	2	676.487976	40.548588
./firewall	131072	2	2000	1	0	1	1159.564941
./firewall	131072	2	2000	1	0	2	690.340027	79.167122
./firewall	131072	4	2000	1	0	1	2261.802979
./firewall	131072	4	2000	1	0	2	716.526978	148.965759
./firewall	131072	8	2000	1	0	1	4579.608887
./firewall	131072	8	2000	1	0	2	728.565002	250.635071
./firewall	131072	16	2000	1	0	1	9182.532227
./firewall	131072	16	2000	1	0	2	1023.791992	472.951782
./firewall	131072	32	2000	1	0	1	18267.648438
./firewall	131072	32	2000	1	0	2	1573.624023	1909.278320
./firewall	131072	1	4000	1	0	1	1152.185059
./firewall	131072	1	4000	1	0	2	1261.396973	46.773125
./firewall	131072	2	4000	1	0	1	2252.426025
./firewall	131072	2	4000	1	0	2	1268.318970	83.086044
./firewall	131072	4	4000	1	0	1	4561.005859
./firewall	131072	4	4000	1	0	2	1339.750977	147.621017
./firewall	131072	8	4000	1	0	1	9044.741211
./firewall	131072	8	4000	1	0	2	1357.327026	257.934845
./firewall	131072	16	4000	1	0	1	18165.269531
./firewall	131072	16	4000	1	0	2	1733.300049	514.003479
./firewall	131072	32	4000	1	0	1	36012.097656
./firewall	131072	32	4000	1	0	2	2958.074951	12206.620117
./firewall	131072	1	8000	1	0	1	2294.850098
./firewall	131072	1	8000	1	0	2	2403.035889	47.543793
./firewall	131072	2	8000	1	0	1	4504.892090
./firewall	131072	2	8000	1	0	2	2405.012939	88.862915
./firewall	131072	4	8000	1	0	1	9021.695312
./firewall	131072	4	8000	1	0	2	2573.914062	135.266571
./firewall	131072	8	8000	1	0	1	17851.128906
./firewall	131072	8	8000	1	0	2	2604.906982	269.727112
./firewall	131072	16	8000	1	0	1	35940.175781
./firewall	131072	16	8000	1	0	2	3207.976074	529.443848
./firewall	131072	32	8000	1	0	1	71494.828125
./firewall	131072	32	8000	1	0	2	5531.103027	36439.531250
./firewall	131072	1	1000	1	1	1	304.838013
./firewall	131072	1	1000	1	1	2	390.798004	41.341103
./firewall	131072	2	1000	1	1	1	581.812988
./firewall	131072	2	1000	1	1	2	388.619995	81.597748
./firewall	131072	4	1000	1	1	1	1154.276001
./firewall	131072	4	1000	1	1	2	410.658997	137.143692
./firewall	131072	8	1000	1	1	1	2304.058105
./firewall	131072	8	1000	1	1	2	415.354004	221.605377
./firewall	131072	16	1000	1	1	1	4645.522949
./firewall	131072	16	1000	1	1	2	597.768982	2393.192383
./firewall	131072	32	1000	1	1	1	9313.380859
./firewall	131072	32	1000	1	1	2	1026.043945	19684.960938
./firewall	131072	1	2000	1	1	1	576.799988
./firewall	131072	1	2000	1	1	2	675.153015	40.533581
./firewall	131072	2	2000	1	1	1	1135.297974
./firewall	131072	2	2000	1	1	2	672.809998	78.569519
./firewall	131072	4	2000	1	1	1	2276.021973
./firewall	131072	4	2000	1	1	2	714.994995	146.784409
./firewall	131072	8	2000	1	1	1	4511.324219
./firewall	131072	8	2000	1	1	2	738.317017	258.398499
./firewall	131072	16	2000	1	1	1	9039.356445
./firewall	131072	16	2000	1	1	2	936.568970	434.489441
./firewall	131072	32	2000	1	1	1	18126.720703
./firewall	131072	32	2000	1	1	2	1614.177002	3175.493164
./firewall	131072	1	4000	1	1	1	1143.952026
./firewall	131072	1	4000	1	1	2	1232.100952	45.404755
./firewall	131072	2	4000	1	1	1	2255.187988
./firewall	131072	2	4000	1	1	2	1248.910034	79.510818
./firewall	131072	4	4000	1	1	1	4496.855957
./firewall	131072	4	4000	1	1	2	1344.192017	137.999283
./firewall	131072	8	4000	1	1	1	8994.595703
./firewall	131072	8	4000	1	1	2	1350.078003	258.669250
./firewall	131072	16	4000	1	1	1	18176.490234
./firewall	131072	16	4000	1	1	2	1669.564941	572.249268
./firewall	131072	32	4000	1	1	1	36075.199219
./firewall	131072	32	4000	1	1	2	2852.312988	24714.591797
./firewall	131072	1	8000	1	1	1	2270.419922
./firewall	131072	1	8000	1	1	2	2400.645996	47.392857
./firewall	131072	2	8000	1	1	1	4488.061035
./firewall	131072	2	8000	1	1	2	2439.522949	81.152115
./firewall	131072	4	8000	1	1	1	8991.793945
./firewall	131072	4	8000	1	1	2	2575.913086	149.822235
./firewall	131072	8	8000	1	1	1	17855.771484
./firewall	131072	8	8000	1	1	2	2607.040039	269.886017
./firewall	131072	16	8000	1	1	1	35900.242188
./firewall	131072	16	8000	1	1	2	3339.488037	529.059998
./firewall	131072	32	8000	1	1	1	71439.867188
./firewall	131072	32	8000	1	1	2	5554.248047	27035.697266
./firewall	131072	1	1000	1	2	1	296.397003
./firewall	131072	1	1000	1	2	2	394.976990	41.027222
./firewall	131072	2	1000	1	2	1	578.531006
./firewall	131072	2	1000	1	2	2	391.515991	81.958603
./firewall	131072	4	1000	1	2	1	1148.999023
./firewall	131072	4	1000	1	2	2	408.410004	145.963074
./firewall	131072	8	1000	1	2	1	2312.990967
./firewall	131072	8	1000	1	2	2	416.165009	241.897339
./firewall	131072	16	1000	1	2	1	4603.353027
./firewall	131072	16	1000	1	2	2	575.219971	2668.721924
./firewall	131072	32	1000	1	2	1	9285.865234
./firewall	131072	32	1000	1	2	2	1016.004028	20007.183594
./firewall	131072	1	2000	1	2	1	584.513977
./firewall	131072	1	2000	1	2	2	666.221985	40.368675
./firewall	131072	2	2000	1	2	1	1131.922974
./firewall	131072	2	2000	1	2	2	696.403015	84.140312
./firewall	131072	4	2000	1	2	1	2281.123047
./firewall	131072	4	2000	1	2	2	720.413025	149.849365
./firewall	131072	8	2000	1	2	1	4509.456055
./firewall	131072	8	2000	1	2	2	739.484985	276.486755
./firewall	131072	16	2000	1	2	1	9131.755859
./firewall	131072	16	2000	1	2	2	1015.599976	457.022186
./firewall	131072	32	2000	1	2	1	18234.888672
./firewall	131072	32	2000	1	2	2	1589.569946	2813.057617
./firewall	131072	1	4000	1	2	1	1149.973999
./firewall	131072	1	4000	1	2	2	1232.711060	40.572479
./firewall	131072	2	4000	1	2	1	2276.371094
./firewall	131072	2	4000	1	2	2	1279.100952	84.335480
./firewall	131072	4	4000	1	2	1	4522.255859
./firewall	131072	4	4000	1	2	2	1334.251953	145.874023
./firewall	131072	8	4000	1	2	1	9062.672852
./firewall	131072	8	4000	1	2	2	1351.505005	265.769409
./firewall	131072	16	4000	1	2	1	18100.304688
./firewall	131072	16	4000	1	2	2	1734.517944	501.377991
./firewall	131072	32	4000	1	2	1	36051.691406
./firewall	131072	32	4000	1	2	2	2820.024902	27247.054688
./firewall	131072	1	8000	1	2	1	2295.032959
./firewall	131072	1	8000	1	2	2	2385.403076	46.904129
./firewall	131072	2	8000	1	2	1	4548.452148
./firewall	131072	2	8000	1	2	2	2381.139893	80.245346
./firewall	131072	4	8000	1	2	1	9102.599609
./firewall	131072	4	8000	1	2	2	2570.968994	150.500854
./firewall	131072	8	8000	1	2	1	17927.871094
./firewall	131072	8	8000	1	2	2	2602.336914	293.590973
./firewall	131072	16	8000	1	2	1	36265.484375
./firewall	131072	16	8000	1	2	2	3147.137939	539.858459
./firewall	131072	32	8000	1	2	1	71971.718750
./firewall	131072	32	8000	1	2	2	6193.844238	13109.357422
./firewall	131072	1	1000	1	3	1	304.427002
./firewall	131072	1	1000	1	3	2	390.080994	37.439209
./firewall	131072	2	1000	1	3	1	594.713013
./firewall	131072	2	1000	1	3	2	402.187012	77.727890
./firewall	131072	4	1000	1	3	1	1197.156006
./firewall	131072	4	1000	1	3	2	409.239014	140.155975
./firewall	131072	8	1000	1	3	1	2359.249023
./firewall	131072	8	1000	1	3	2	414.170990	247.462357
./firewall	131072	16	1000	1	3	1	4682.984863
./firewall	131072	16	1000	1	3	2	586.239014	2885.559814
./firewall	131072	32	1000	1	3	1	9308.133789
./firewall	131072	32	1000	1	3	2	1008.726013	18731.023438
./firewall	131072	1	2000	1	3	1	571.752014
./firewall	131072	1	2000	1	3	2	677.369995	35.946060
./firewall	131072	2	2000	1	3	1	1137.719971
./firewall	131072	2	2000	1	3	2	686.783997	89.030746
./firewall	131072	4	2000	1	3	1	2263.531982
./firewall	131072	4	2000	1	3	2	725.278015	135.454575
./firewall	131072	8	2000	1	3	1	4559.372070
./firewall	131072	8	2000	1	3	2	732.638977	254.453079
./firewall	131072	16	2000	1	3	1	9093.384766
./firewall	131072	16	2000	1	3	2	958.776978	456.417419
./firewall	131072	32	2000	1	3	1	18073.250000
./firewall	131072	32	2000	1	3	2	1716.442993	12603.475586
./firewall	131072	1	4000	1	3	1	1150.274048
./firewall	131072	1	4000	1	3	2	1265.520996	47.308857
./firewall	131072	2	4000	1	3	1	2292.059082
./firewall	131072	2	4000	1	3	2	1257.114014	83.284927
./firewall	131072	4	4000	1	3	1	4530.937012
./firewall	131072	4	4000	1	3	2	1333.831055	152.788345
./firewall	131072	8	4000	1	3	1	8967.240234
./firewall	131072	8	4000	1	3	2	1364.892944	271.721405
./firewall	131072	16	4000	1	3	1	17957.943359
./firewall	131072	16	4000	1	3	2	1619.423950	539.257324
./firewall	131072	32	4000	1	3	1	35893.593750
./firewall	131072	32	4000	1	3	2	2930.762939	19723.519531
./firewall	131072	1	8000	1	3	1	2251.752930
./firewall	131072	1	8000	1	3	2	2352.302979	46.481201
./firewall	131072	2	8000	1	3	1	4477.466797
./firewall	131072	2	8000	1	3	2	2375.824951	79.991638
./firewall	131072	4	8000	1	3	1	8973.407227
./firewall	131072	4	8000	1	3	2	2564.920898	145.321884
./firewall	131072	8	8000	1	3	1	17829.447266
./firewall	131072	8	8000	1	3	2	2586.387939	256.322357
./firewall	131072	16	8000	1	3	1	35618.679688
./firewall	131072	16	8000	1	3	2	3110.303955	678.774475
./firewall	131072	32	8000	1	3	1	71129.937500
./firewall	131072	32	8000	1	3	2	5450.249023	41820.808594
./firewall	131072	1	1000	1	4	1	307.029999
./firewall	131072	1	1000	1	4	2	384.649994	40.236591
./firewall	131072	2	1000	1	4	1	575.822998
./firewall	131072	2	1000	1	4	2	385.757996	80.526245
./firewall	131072	4	1000	1	4	1	1151.494019
./firewall	131072	4	1000	1	4	2	400.989014	144.164001
./firewall	131072	8	1000	1	4	1	2316.927979
./firewall	131072	8	1000	1	4	2	418.062988	223.552155
./firewall	131072	16	1000	1	4	1	4597.622070
./firewall	131072	16	1000	1	4	2	593.390991	2471.465088
./firewall	131072	32	1000	1	4	1	9252.372070
./firewall	131072	32	1000	1	4	2	1027.326050	19637.248047
./firewall	131072	1	2000	1	4	1	584.760010
./firewall	131072	1	2000	1	4	2	668.223999	39.908855
./firewall	131072	2	2000	1	4	1	1155.779053
./firewall	131072	2	2000	1	4	2	673.276978	82.363388
./firewall	131072	4	2000	1	4	1	2277.843018
./firewall	131072	4	2000	1	4	2	713.107971	146.274521
./firewall	131072	8	2000	1	4	1	4593.933105
./firewall	131072	8	2000	1	4	2	734.353027	253.751495
./firewall	131072	16	2000	1	4	1	9131.527344
./firewall	131072	16	2000	1	4	2	953.619995	556.552612
./firewall	131072	32	2000	1	4	1	18352.644531
./firewall	131072	32	2000	1	4	2	1596.817993	6221.353516
./firewall	131072	1	4000	1	4	1	1149.758057
./firewall	131072	1	4000	1	4	2	1275.317993	42.713356
./firewall	131072	2	4000	1	4	1	2281.846924
./firewall	131072	2	4000	1	4	2	1251.287964	82.671097
./firewall	131072	4	4000	1	4	1	4559.698242
./firewall	131072	4	4000	1	4	2	1347.537964	148.798431
./firewall	131072	8	4000	1	4	1	8975.238281
./firewall	131072	8	4000	1	4	2	1361.906982	288.993103
./firewall	131072	16	4000	1	4	1	18095.236328
./firewall	131072	16	4000	1	4	2	1781.225952	503.593811
./firewall	131072	32	4000	1	4	1	36036.011719
./firewall	131072	32	4000	1	4	2	2974.389893	7713.536621
./firewall	131072	1	8000	1	4	1	2252.540039
./firewall	131072	1	8000	1	4	2	2374.499023	46.340210
./firewall	131072	2	8000	1	4	1	4457.979004
./firewall	131072	2	8000	1	4	2	2409.083984	80.175385
./firewall	131072	4	8000	1	4	1	8911.863281
./firewall	131072	4	8000	1	4	2	2568.789062	150.526398
./firewall	131072	8	8000	1	4	1	17796.560547
./firewall	131072	8	8000	1	4	2	2604.125000	295.482147
./firewall	131072	16	8000	1	4	1	35656.273438
./firewall	131072	16	8000	1	4	2	3315.794922	718.244019
./firewall	131072	32	8000	1	4	1	71395.984375
./firewall	131072	32	8000	1	4	2	5476.949219	38251.000000
./firewall	131072	1	1000	0	0	1	308.856995
./firewall	131072	1	1000	0	0	2	396.095001	45.617649
./firewall	131072	2	1000	0	0	1	598.583984
./firewall	131072	2	1000	0	0	2	410.631989	73.313141
./firewall	131072	4	1000	0	0	1	1183.866943
./firewall	131072	4	1000	0	0	2	494.970001	138.171082
./firewall	131072	8	1000	0	0	1	2357.995117
./firewall	131072	8	1000	0	0	2	718.978027	370.025452
./firewall	131072	16	1000	0	0	1	4722.988770
./firewall	131072	16	1000	0	0	2	711.655029	4403.668945
./firewall	131072	32	1000	0	0	1	9520.298828
./firewall	131072	32	1000	0	0	2	1388.415039	24981.320312
./firewall	131072	1	2000	0	0	1	581.937012
./firewall	131072	1	2000	0	0	2	701.445984	49.164829
./firewall	131072	2	2000	0	0	1	1167.394043
./firewall	131072	2	2000	0	0	2	765.578003	79.851807
./firewall	131072	4	2000	0	0	1	2319.785889
./firewall	131072	4	2000	0	0	2	886.843994	147.415405
./firewall	131072	8	2000	0	0	1	4575.187012
./firewall	131072	8	2000	0	0	2	1345.387939	247.276657
./firewall	131072	16	2000	0	0	1	9248.721680
./firewall	131072	16	2000	0	0	2	1322.478027	1609.763428
./firewall	131072	32	2000	0	0	1	18441.515625
./firewall	131072	32	2000	0	0	2	2621.714111	13079.886719
./firewall	131072	1	4000	0	0	1	1139.394043
./firewall	131072	1	4000	0	0	2	1240.142944	40.469589
./firewall	131072	2	4000	0	0	1	2254.908936
./firewall	131072	2	4000	0	0	2	1417.073975	80.419449
./firewall	131072	4	4000	0	0	1	4527.295898
./firewall	131072	4	4000	0	0	2	1700.298950	150.866516
./firewall	131072	8	4000	0	0	1	9017.079102
./firewall	131072	8	4000	0	0	2	2557.782959	264.596161
./firewall	131072	16	4000	0	0	1	18135.052734
./firewall	131072	16	4000	0	0	2	2550.292969	501.154633
./firewall	131072	32	4000	0	0	1	36279.390625
./firewall	131072	32	4000	0	0	2	5268.256836	4927.896973
./firewall	131072	1	8000	0	0	1	2299.021973
./firewall	131072	1	8000	0	0	2	2370.019043	40.474579
./firewall	131072	2	8000	0	0	1	4546.060059
./firewall	131072	2	8000	0	0	2	2628.552979	82.409264
./firewall	131072	4	8000	0	0	1	9037.863281
./firewall	131072	4	8000	0	0	2	3238.604004	136.681732
./firewall	131072	8	8000	0	0	1	17927.623047
./firewall	131072	8	8000	0	0	2	5064.550781	269.202087
./firewall	131072	16	8000	0	0	1	36000.585938
./firewall	131072	16	8000	0	0	2	4942.717773	529.607788
./firewall	131072	32	8000	0	0	1	71880.281250
./firewall	131072	32	8000	0	0	2	10328.521484	14902.760742
./firewall	131072	1	1000	0	1	1	306.958008
./firewall	131072	1	1000	0	1	2	398.169006	47.757576
./firewall	131072	2	1000	0	1	1	594.432983
./firewall	131072	2	1000	0	1	2	445.411011	79.269302
./firewall	131072	4	1000	0	1	1	1181.005005
./firewall	131072	4	1000	0	1	2	468.261993	139.814285
./firewall	131072	8	1000	0	1	1	2355.743896
./firewall	131072	8	1000	0	1	2	679.668030	390.783447
./firewall	131072	16	1000	0	1	1	4696.420898
./firewall	131072	16	1000	0	1	2	712.150024	4547.916992
./firewall	131072	32	1000	0	1	1	9421.846680
./firewall	131072	32	1000	0	1	2	1386.369019	24978.923828
./firewall	131072	1	2000	0	1	1	574.205994
./firewall	131072	1	2000	0	1	2	678.268005	47.024960
./firewall	131072	2	2000	0	1	1	1145.182983
./firewall	131072	2	2000	0	1	2	783.068970	79.543869
./firewall	131072	4	2000	0	1	1	2294.428955
./firewall	131072	4	2000	0	1	2	829.525024	144.215820
./firewall	131072	8	2000	0	1	1	4581.949219
./firewall	131072	8	2000	0	1	2	1273.740967	243.538025
./firewall	131072	16	2000	0	1	1	9223.066406
./firewall	131072	16	2000	0	1	2	1292.915039	1144.021484
./firewall	131072	32	2000	0	1	1	18452.277344
./firewall	131072	32	2000	0	1	2	2612.436035	13601.358398
./firewall	131072	1	4000	0	1	1	1142.488037
./firewall	131072	1	4000	0	1	2	1228.515015	40.951347
./firewall	131072	2	4000	0	1	1	2257.342041
./firewall	131072	2	4000	0	1	2	1434.337036	80.336365
./firewall	131072	4	4000	0	1	1	4554.352051
./firewall	131072	4	4000	0	1	2	1578.649048	145.931152
./firewall	131072	8	4000	0	1	1	9052.846680
./firewall	131072	8	4000	0	1	2	2455.593018	282.216431
./firewall	131072	16	4000	0	1	1	18179.220703
./firewall	131072	16	4000	0	1	2	2478.357910	477.971100
./firewall	131072	32	4000	0	1	1	36571.863281
./firewall	131072	32	4000	0	1	2	5977.054199	3580.405273
./firewall	131072	1	8000	0	1	1	2265.804932
./firewall	131072	1	8000	0	1	2	2386.108887	44.768139
./firewall	131072	2	8000	0	1	1	4523.790039
./firewall	131072	2	8000	0	1	2	2843.080078	89.377731
./firewall	131072	4	8000	0	1	1	9019.288086
./firewall	131072	4	8000	0	1	2	3051.355957	145.563095
./firewall	131072	8	8000	0	1	1	18080.511719
./firewall	131072	8	8000	0	1	2	4802.439941	292.180939
./firewall	131072	16	8000	0	1	1	36340.300781
./firewall	131072	16	8000	0	1	2	4798.727051	500.241943
