0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n16.txt	output_data/out_i0_n16_c0.txt	16	0	0.045000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n16.txt	output_data/out_i0_n16_c1.txt	16	1	0.508000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n16.txt	output_data/out_i0_n16_c2.txt	16	2	0.929000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n16.txt	output_data/out_i0_n16_c4.txt	16	4	1.392000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n16.txt	output_data/out_i0_n16_c8.txt	16	8	2.231000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n16.txt	output_data/out_i0_n16_c16.txt	16	16	4.680000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n32.txt	output_data/out_i0_n32_c0.txt	32	0	0.322000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n32.txt	output_data/out_i0_n32_c1.txt	32	1	0.901000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n32.txt	output_data/out_i0_n32_c2.txt	32	2	1.377000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n32.txt	output_data/out_i0_n32_c4.txt	32	4	1.687000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n32.txt	output_data/out_i0_n32_c8.txt	32	8	3.856000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n32.txt	output_data/out_i0_n32_c16.txt	32	16	7.930000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n32.txt	output_data/out_i0_n32_c32.txt	32	32	15.703000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c0.txt	64	0	2.320000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c1.txt	64	1	3.455000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c2.txt	64	2	2.797000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c4.txt	64	4	2.771000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c8.txt	64	8	4.294000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c16.txt	64	16	13.547000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c32.txt	64	32	27.688000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n64.txt	output_data/out_i0_n64_c64.txt	64	64	59.463001
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c0.txt	128	0	6.819000
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c1.txt	128	1	21.573999
0	Mon Jan 20 17:45:17 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c2.txt	128	2	12.552000
0	Mon Jan 20 17:45:18 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c4.txt	128	4	8.072000
0	Mon Jan 20 17:45:18 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c8.txt	128	8	7.707000
0	Mon Jan 20 17:45:18 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c16.txt	128	16	25.108999
0	Mon Jan 20 17:45:18 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c32.txt	128	32	56.002998
0	Mon Jan 20 17:45:18 2014	output_data/in_i0_n128.txt	output_data/out_i0_n128_c64.txt	128	64	112.794998
0	Mon Jan 20 17:45:18 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c0.txt	256	0	49.992001
0	Mon Jan 20 17:45:18 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c1.txt	256	1	68.556000
0	Mon Jan 20 17:45:18 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c2.txt	256	2	48.554001
0	Mon Jan 20 17:45:18 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c4.txt	256	4	44.223999
0	Mon Jan 20 17:45:19 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c8.txt	256	8	32.966000
0	Mon Jan 20 17:45:19 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c16.txt	256	16	60.747002
0	Mon Jan 20 17:45:19 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c32.txt	256	32	124.684998
0	Mon Jan 20 17:45:19 2014	output_data/in_i0_n256.txt	output_data/out_i0_n256_c64.txt	256	64	238.167999
0	Mon Jan 20 17:45:20 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c0.txt	512	0	364.684998
0	Mon Jan 20 17:45:20 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c1.txt	512	1	453.419006
0	Mon Jan 20 17:45:21 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c2.txt	512	2	256.298004
0	Mon Jan 20 17:45:22 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c4.txt	512	4	153.513000
0	Mon Jan 20 17:45:22 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c8.txt	512	8	167.727005
0	Mon Jan 20 17:45:23 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c16.txt	512	16	209.809998
0	Mon Jan 20 17:45:23 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c32.txt	512	32	358.362000
0	Mon Jan 20 17:45:24 2014	output_data/in_i0_n512.txt	output_data/out_i0_n512_c64.txt	512	64	554.778992
0	Mon Jan 20 17:45:26 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c0.txt	1024	0	2840.935059
0	Mon Jan 20 17:45:31 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c1.txt	1024	1	3498.654053
0	Mon Jan 20 17:45:36 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c2.txt	1024	2	1770.182007
0	Mon Jan 20 17:45:40 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c4.txt	1024	4	969.140015
0	Mon Jan 20 17:45:43 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c8.txt	1024	8	597.887024
0	Mon Jan 20 17:45:46 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c16.txt	1024	16	713.476990
0	Mon Jan 20 17:45:48 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c32.txt	1024	32	1336.984009
0	Mon Jan 20 17:45:52 2014	output_data/in_i0_n1024.txt	output_data/out_i0_n1024_c64.txt	1024	64	1690.406006
1	Mon Jan 20 17:45:55 2014	output_data/in_i1_n16.txt	output_data/out_i1_n16_c0.txt	16	0	0.046000
1	Mon Jan 20 17:45:55 2014	output_data/in_i1_n16.txt	output_data/out_i1_n16_c1.txt	16	1	0.485000
1	Mon Jan 20 17:45:55 2014	output_data/in_i1_n16.txt	output_data/out_i1_n16_c2.txt	16	2	0.859000
1	Mon Jan 20 17:45:55 2014	output_data/in_i1_n16.txt	output_data/out_i1_n16_c4.txt	16	4	1.341000
1	Mon Jan 20 17:45:55 2014	output_data/in_i1_n16.txt	output_data/out_i1_n16_c8.txt	16	8	2.320000
1	Mon Jan 20 17:45:55 2014	output_data/in_i1_n16.txt	output_data/out_i1_n16_c16.txt	16	16	4.671000
1	Mon Jan 20 17:45:56 2014	output_data/in_i1_n32.txt	output_data/out_i1_n32_c0.txt	32	0	0.322000
1	Mon Jan 20 17:45:56 2014	output_data/in_i1_n32.txt	output_data/out_i1_n32_c1.txt	32	1	0.895000
1	Mon Jan 20 17:45:56 2014	output_data/in_i1_n32.txt	output_data/out_i1_n32_c2.txt	32	2	1.279000
1	Mon Jan 20 17:45:56 2014	output_data/in_i1_n32.txt	output_data/out_i1_n32_c4.txt	32	4	1.721000
1	Mon Jan 20 17:45:56 2014	output_data/in_i1_n32.txt	output_data/out_i1_n32_c8.txt	32	8	3.596000
1	Mon Jan 20 17:45:56 2014	output_data/in_i1_n32.txt	output_data/out_i1_n32_c16.txt	32	16	7.922000
1	Mon Jan 20 17:45:56 2014	output_data/in_i1_n32.txt	output_data/out_i1_n32_c32.txt	32	32	14.408000
1	Mon Jan 20 17:45:56 2014	output_data/in_i1_n64.txt	output_data/out_i1_n64_c0.txt	64	0	1.548000
1	Mon Jan 20 17:45:56 2014	output_data/in_i1_n64.txt	output_data/out_i1_n64_c1.txt	64	1	3.440000
1	Mon Jan 20 17:45:56 2014	output_data/in_i1_n64.txt	output_data/out_i1_n64_c2.txt	64	2	2.786000
1	Mon Jan 20 17:45:56 2014	output_data/in_i1_n64.txt	output_data/out_i1_n64_c4.txt	64	4	2.459000
1	Mon Jan 20 17:45:56 2014	output_data/in_i1_n64.txt	output_data/out_i1_n64_c8.txt	64	8	4.463000
1	Mon Jan 20 17:45:56 2014	output_data/in_i1_n64.txt	output_data/out_i1_n64_c16.txt	64	16	13.517000
1	Mon Jan 20 17:45:56 2014	output_data/in_i1_n64.txt	output_data/out_i1_n64_c32.txt	64	32	26.455000
