PSCL	EXPR	MODE	PACKETS	OUT_TIME	W	LOCK_MODE	S	N
32	PACKET_3	serial	131072	573.334961	2000	1	4	3
32	PACKET_3	parallel	18724	175.095001	2000	1	4	7
32	PACKET_3	serial	131072	567.980713	2000	1	4	7
32	PACKET_3	parallel	8738	186.798325	2000	1	4	15
32	PACKET_3	serial	131072	566.847656	2000	1	4	15
32	PACKET_3	parallel	131072	627.299988	2000	1	8	1
32	PACKET_3	serial	131072	566.654663	2000	1	8	1
32	PACKET_3	parallel	65536	376.014343	2000	1	8	2
32	PACKET_3	serial	131072	571.974976	2000	1	8	2
32	PACKET_3	parallel	43690	276.871002	2000	1	8	3
32	PACKET_3	serial	131072	568.548706	2000	1	8	3
32	PACKET_3	parallel	18724	193.112320	2000	1	8	7
32	PACKET_3	serial	131072	571.584961	2000	1	8	7
32	PACKET_3	parallel	8738	139.699341	2000	1	8	15
32	PACKET_3	serial	131072	570.763367	2000	1	8	15
32	PACKET_3	parallel	131072	1186.858276	4000	1	1	1
32	PACKET_3	serial	131072	1139.763672	4000	1	1	1
32	PACKET_3	parallel	65536	687.278015	4000	1	1	2
32	PACKET_3	serial	131072	1123.289673	4000	1	1	2
32	PACKET_3	parallel	43690	525.029663	4000	1	1	3
32	PACKET_3	serial	131072	1134.455322	4000	1	1	3
32	PACKET_3	parallel	18724	357.665009	4000	1	1	7
32	PACKET_3	serial	131072	1126.915039	4000	1	1	7
32	PACKET_3	parallel	8738	178.231323	4000	1	1	15
32	PACKET_3	serial	131072	1129.455688	4000	1	1	15
32	PACKET_3	parallel	131072	1231.516602	4000	1	4	1
32	PACKET_3	serial	131072	1137.010986	4000	1	4	1
32	PACKET_3	parallel	65536	661.502991	4000	1	4	2
32	PACKET_3	serial	131072	1122.819702	4000	1	4	2
32	PACKET_3	parallel	43690	474.864990	4000	1	4	3
32	PACKET_3	serial	131072	1127.488647	4000	1	4	3
32	PACKET_3	parallel	18724	243.895996	4000	1	4	7
32	PACKET_3	serial	131072	1122.810669	4000	1	4	7
32	PACKET_3	parallel	8738	156.903671	4000	1	4	15
32	PACKET_3	serial	131072	1121.506958	4000	1	4	15
32	PACKET_3	parallel	131072	1175.367676	4000	1	8	1
32	PACKET_3	serial	131072	1126.602661	4000	1	8	1
32	PACKET_3	parallel	65536	719.072021	4000	1	8	2
32	PACKET_3	serial	131072	1123.487671	4000	1	8	2
32	PACKET_3	parallel	43690	510.707306	4000	1	8	3
32	PACKET_3	serial	131072	1121.029053	4000	1	8	3
32	PACKET_3	parallel	18724	353.952332	4000	1	8	7
32	PACKET_3	serial	131072	1132.037354	4000	1	8	7
32	PACKET_3	parallel	8738	178.250336	4000	1	8	15
32	PACKET_3	serial	131072	1119.737305	4000	1	8	15
32	PACKET_3	parallel	131072	2305.433105	8000	1	1	1
32	PACKET_3	serial	131072	2254.691895	8000	1	1	1
32	PACKET_3	parallel	65536	1369.694702	8000	1	1	2
32	PACKET_3	serial	131072	2238.972656	8000	1	1	2
32	PACKET_3	parallel	43690	966.664307	8000	1	1	3
32	PACKET_3	serial	131072	2236.197266	8000	1	1	3
32	PACKET_3	parallel	18724	688.681702	8000	1	1	7
32	PACKET_3	serial	131072	2259.989990	8000	1	1	7
32	PACKET_3	parallel	8738	329.308990	8000	1	1	15
32	PACKET_3	serial	131072	2228.446777	8000	1	1	15
32	PACKET_3	parallel	131072	2339.613281	8000	1	4	1
32	PACKET_3	serial	131072	2253.239258	8000	1	4	1
32	PACKET_3	parallel	65536	1240.776978	8000	1	4	2
32	PACKET_3	serial	131072	2238.110352	8000	1	4	2
32	PACKET_3	parallel	43690	845.473022	8000	1	4	3
32	PACKET_3	serial	131072	2248.691162	8000	1	4	3
32	PACKET_3	parallel	18724	405.103333	8000	1	4	7
32	PACKET_3	serial	131072	2228.698975	8000	1	4	7
32	PACKET_3	parallel	8738	258.509674	8000	1	4	15
32	PACKET_3	serial	131072	2225.785645	8000	1	4	15
32	PACKET_3	parallel	131072	2312.230713	8000	1	8	1
32	PACKET_3	serial	131072	2227.993408	8000	1	8	1
32	PACKET_3	parallel	65536	1351.974976	8000	1	8	2
32	PACKET_3	serial	131072	2232.434326	8000	1	8	2
32	PACKET_3	parallel	43690	952.262329	8000	1	8	3
32	PACKET_3	serial	131072	2227.738770	8000	1	8	3
32	PACKET_3	parallel	18724	696.771729	8000	1	8	7
32	PACKET_3	serial	131072	2222.939941	8000	1	8	7
32	PACKET_3	parallel	8738	333.479675	8000	1	8	15
32	PACKET_3	serial	131072	2225.311035	8000	1	8	15
32	PACKET_3	parallel	131072	346.312012	1000	2	1	1
32	PACKET_3	serial	131072	288.063660	1000	2	1	1
32	PACKET_3	parallel	65536	216.536346	1000	2	1	2
32	PACKET_3	serial	131072	289.447662	1000	2	1	2
32	PACKET_3	parallel	43690	160.432327	1000	2	1	3
32	PACKET_3	serial	131072	289.243011	1000	2	1	3
32	PACKET_3	parallel	18724	125.427338	1000	2	1	7
32	PACKET_3	serial	131072	288.264008	1000	2	1	7
32	PACKET_3	parallel	8738	151.352997	1000	2	1	15
32	PACKET_3	serial	131072	286.899994	1000	2	1	15
32	PACKET_3	parallel	131072	386.052338	1000	2	4	1
32	PACKET_3	serial	131072	289.440338	1000	2	4	1
32	PACKET_3	parallel	65536	298.382324	1000	2	4	2
32	PACKET_3	serial	131072	288.839996	1000	2	4	2
32	PACKET_3	parallel	43690	261.046326	1000	2	4	3
32	PACKET_3	serial	131072	290.046021	1000	2	4	3
32	PACKET_3	parallel	18724	204.646332	1000	2	4	7
32	PACKET_3	serial	131072	289.014648	1000	2	4	7
32	PACKET_3	parallel	8738	264.811340	1000	2	4	15
32	PACKET_3	serial	131072	290.708313	1000	2	4	15
32	PACKET_3	parallel	131072	344.802002	1000	2	8	1
32	PACKET_3	serial	131072	289.213013	1000	2	8	1
32	PACKET_3	parallel	65536	201.963333	1000	2	8	2
32	PACKET_3	serial	131072	289.419342	1000	2	8	2
32	PACKET_3	parallel	43690	158.347336	1000	2	8	3
32	PACKET_3	serial	131072	287.529663	1000	2	8	3
32	PACKET_3	parallel	18724	118.480667	1000	2	8	7
32	PACKET_3	serial	131072	289.944000	1000	2	8	7
32	PACKET_3	parallel	8738	190.299011	1000	2	8	15
32	PACKET_3	serial	131072	289.358673	1000	2	8	15
32	PACKET_3	parallel	131072	645.669678	2000	2	1	1
32	PACKET_3	serial	131072	563.470642	2000	2	1	1
32	PACKET_3	parallel	65536	373.809326	2000	2	1	2
32	PACKET_3	serial	131072	564.743713	2000	2	1	2
32	PACKET_3	parallel	43690	268.438995	2000	2	1	3
32	PACKET_3	serial	131072	566.492676	2000	2	1	3
32	PACKET_3	parallel	18724	188.710678	2000	2	1	7
32	PACKET_3	serial	131072	570.018677	2000	2	1	7
32	PACKET_3	parallel	8738	136.221008	2000	2	1	15
32	PACKET_3	serial	131072	561.625610	2000	2	1	15
32	PACKET_3	parallel	131072	679.484009	2000	2	4	1
32	PACKET_3	serial	131072	566.633972	2000	2	4	1
32	PACKET_3	parallel	65536	424.243988	2000	2	4	2
32	PACKET_3	serial	131072	565.517639	2000	2	4	2
32	PACKET_3	parallel	43690	297.091980	2000	2	4	3
32	PACKET_3	serial	131072	572.052002	2000	2	4	3
32	PACKET_3	parallel	18724	184.915665	2000	2	4	7
32	PACKET_3	serial	131072	569.374329	2000	2	4	7
32	PACKET_3	parallel	8738	193.145996	2000	2	4	15
32	PACKET_3	serial	131072	565.097351	2000	2	4	15
32	PACKET_3	parallel	131072	626.555359	2000	2	8	1
32	PACKET_3	serial	131072	565.072327	2000	2	8	1
32	PACKET_3	parallel	65536	372.089325	2000	2	8	2
32	PACKET_3	serial	131072	563.962341	2000	2	8	2
32	PACKET_3	parallel	43690	275.182678	2000	2	8	3
32	PACKET_3	serial	131072	568.419006	2000	2	8	3
32	PACKET_3	parallel	18724	186.314331	2000	2	8	7
32	PACKET_3	serial	131072	564.521973	2000	2	8	7
32	PACKET_3	parallel	8738	136.819000	2000	2	8	15
32	PACKET_3	serial	131072	566.001343	2000	2	8	15
32	PACKET_3	parallel	131072	1218.394409	4000	2	1	1
32	PACKET_3	serial	131072	1123.278320	4000	2	1	1
32	PACKET_3	parallel	65536	709.987305	4000	2	1	2
32	PACKET_3	serial	131072	1119.211670	4000	2	1	2
32	PACKET_3	parallel	43690	531.419006	4000	2	1	3
32	PACKET_3	serial	131072	1121.562012	4000	2	1	3
32	PACKET_3	parallel	18724	354.934998	4000	2	1	7
32	PACKET_3	serial	131072	1124.786011	4000	2	1	7
32	PACKET_3	parallel	8738	174.750671	4000	2	1	15
32	PACKET_3	serial	131072	1121.716064	4000	2	1	15
32	PACKET_3	parallel	131072	1234.823242	4000	2	4	1
32	PACKET_3	serial	131072	1119.530640	4000	2	4	1
32	PACKET_3	parallel	65536	669.788025	4000	2	4	2
32	PACKET_3	serial	131072	1119.243286	4000	2	4	2
32	PACKET_3	parallel	43690	498.412964	4000	2	4	3
32	PACKET_3	serial	131072	1120.503662	4000	2	4	3
32	PACKET_3	parallel	18724	272.136658	4000	2	4	7
32	PACKET_3	serial	131072	1120.148682	4000	2	4	7
32	PACKET_3	parallel	8738	189.634995	4000	2	4	15
32	PACKET_3	serial	131072	1120.717041	4000	2	4	15
32	PACKET_3	parallel	131072	1204.599609	4000	2	8	1
32	PACKET_3	serial	131072	1119.653320	4000	2	8	1
32	PACKET_3	parallel	65536	732.882324	4000	2	8	2
32	PACKET_3	serial	131072	1171.276367	4000	2	8	2
32	PACKET_3	parallel	43690	524.548340	4000	2	8	3
32	PACKET_3	serial	131072	1150.978638	4000	2	8	3
32	PACKET_3	parallel	18724	362.575989	4000	2	8	7
32	PACKET_3	serial	131072	1130.558716	4000	2	8	7
32	PACKET_3	parallel	8738	175.524658	4000	2	8	15
32	PACKET_3	serial	131072	1126.240723	4000	2	8	15
32	PACKET_3	parallel	131072	2320.636230	8000	2	1	1
32	PACKET_3	serial	131072	2230.343750	8000	2	1	1
32	PACKET_3	parallel	65536	1348.780640	8000	2	1	2
32	PACKET_3	serial	131072	2231.270020	8000	2	1	2
32	PACKET_3	parallel	43690	983.563599	8000	2	1	3
32	PACKET_3	serial	131072	2239.160400	8000	2	1	3
32	PACKET_3	parallel	18724	694.866699	8000	2	1	7
32	PACKET_3	serial	131072	2225.645752	8000	2	1	7
32	PACKET_3	parallel	8738	327.028656	8000	2	1	15
32	PACKET_3	serial	131072	2223.347412	8000	2	1	15
32	PACKET_3	parallel	131072	2365.265137	8000	2	4	1
32	PACKET_3	serial	131072	2231.361572	8000	2	4	1
32	PACKET_3	parallel	65536	1268.097656	8000	2	4	2
32	PACKET_3	serial	131072	2228.516113	8000	2	4	2
32	PACKET_3	parallel	43690	857.302979	8000	2	4	3
32	PACKET_3	serial	131072	2227.881592	8000	2	4	3
32	PACKET_3	parallel	18724	420.198975	8000	2	4	7
32	PACKET_3	serial	131072	2228.810059	8000	2	4	7
32	PACKET_3	parallel	8738	282.529999	8000	2	4	15
32	PACKET_3	serial	131072	2241.216797	8000	2	4	15
32	PACKET_3	parallel	131072	2311.162842	8000	2	8	1
32	PACKET_3	serial	131072	2249.122803	8000	2	8	1
32	PACKET_3	parallel	65536	1360.447388	8000	2	8	2
32	PACKET_3	serial	131072	2231.728027	8000	2	8	2
32	PACKET_3	parallel	43690	1001.740967	8000	2	8	3
32	PACKET_3	serial	131072	2231.429443	8000	2	8	3
32	PACKET_3	parallel	18724	700.502319	8000	2	8	7
32	PACKET_3	serial	131072	2227.770996	8000	2	8	7
32	PACKET_3	parallel	8738	328.321320	8000	2	8	15
32	PACKET_3	serial	131072	2226.263916	8000	2	8	15
32	PACKET_3	parallel	131072	371.360687	1000	4	1	1
32	PACKET_3	serial	131072	290.734009	1000	4	1	1
32	PACKET_3	parallel	65536	214.259338	1000	4	1	2
32	PACKET_3	serial	131072	289.397339	1000	4	1	2
32	PACKET_3	parallel	43690	158.774673	1000	4	1	3
32	PACKET_3	serial	131072	289.389343	1000	4	1	3
32	PACKET_3	parallel	18724	119.167664	1000	4	1	7
32	PACKET_3	serial	131072	288.194336	1000	4	1	7
32	PACKET_3	parallel	8738	213.582336	1000	4	1	15
32	PACKET_3	serial	131072	290.193359	1000	4	1	15
32	PACKET_3	parallel	131072	379.557007	1000	4	4	1
32	PACKET_3	serial	131072	288.956329	1000	4	4	1
32	PACKET_3	parallel	65536	231.860336	1000	4	4	2
32	PACKET_3	serial	131072	295.954010	1000	4	4	2
32	PACKET_3	parallel	43690	182.082993	1000	4	4	3
32	PACKET_3	serial	131072	291.263336	1000	4	4	3
32	PACKET_3	parallel	18724	161.244324	1000	4	4	7
32	PACKET_3	serial	131072	290.656982	1000	4	4	7
32	PACKET_3	parallel	8738	256.061646	1000	4	4	15
32	PACKET_3	serial	131072	290.885681	1000	4	4	15
32	PACKET_3	parallel	131072	350.636322	1000	4	8	1
32	PACKET_3	serial	131072	290.934998	1000	4	8	1
32	PACKET_3	parallel	65536	208.162659	1000	4	8	2
32	PACKET_3	serial	131072	291.652344	1000	4	8	2
32	PACKET_3	parallel	43690	158.512665	1000	4	8	3
32	PACKET_3	serial	131072	292.302002	1000	4	8	3
32	PACKET_3	parallel	18724	121.228340	1000	4	8	7
32	PACKET_3	serial	131072	290.388000	1000	4	8	7
32	PACKET_3	parallel	8738	220.682648	1000	4	8	15
32	PACKET_3	serial	131072	290.346344	1000	4	8	15
32	PACKET_3	parallel	131072	659.445679	2000	4	1	1
32	PACKET_3	serial	131072	563.374023	2000	4	1	1
32	PACKET_3	parallel	65536	385.506348	2000	4	1	2
32	PACKET_3	serial	131072	566.820007	2000	4	1	2
32	PACKET_3	parallel	43690	284.320007	2000	4	1	3
32	PACKET_3	serial	131072	565.736694	2000	4	1	3
32	PACKET_3	parallel	18724	189.160675	2000	4	1	7
32	PACKET_3	serial	131072	565.086365	2000	4	1	7
32	PACKET_3	parallel	8738	130.190002	2000	4	1	15
32	PACKET_3	serial	131072	564.786316	2000	4	1	15
32	PACKET_3	parallel	131072	662.176331	2000	4	4	1
32	PACKET_3	serial	131072	564.364319	2000	4	4	1
32	PACKET_3	parallel	65536	374.752655	2000	4	4	2
32	PACKET_3	serial	131072	565.956665	2000	4	4	2
32	PACKET_3	parallel	43690	273.394653	2000	4	4	3
32	PACKET_3	serial	131072	566.169006	2000	4	4	3
32	PACKET_3	parallel	18724	151.428345	2000	4	4	7
32	PACKET_3	serial	131072	573.898376	2000	4	4	7
32	PACKET_3	parallel	8738	166.493332	2000	4	4	15
32	PACKET_3	serial	131072	570.126038	2000	4	4	15
32	PACKET_3	parallel	131072	628.281006	2000	4	8	1
32	PACKET_3	serial	131072	565.637329	2000	4	8	1
32	PACKET_3	parallel	65536	367.524658	2000	4	8	2
32	PACKET_3	serial	131072	573.728027	2000	4	8	2
32	PACKET_3	parallel	43690	281.158661	2000	4	8	3
32	PACKET_3	serial	131072	567.530640	2000	4	8	3
32	PACKET_3	parallel	18724	193.504333	2000	4	8	7
32	PACKET_3	serial	131072	565.901001	2000	4	8	7
32	PACKET_3	parallel	8738	147.863663	2000	4	8	15
32	PACKET_3	serial	131072	563.080994	2000	4	8	15
32	PACKET_3	parallel	131072	1215.300293	4000	4	1	1
32	PACKET_3	serial	131072	1124.915649	4000	4	1	1
32	PACKET_3	parallel	65536	705.776001	4000	4	1	2
32	PACKET_3	serial	131072	1121.315308	4000	4	1	2
32	PACKET_3	parallel	43690	515.424011	4000	4	1	3
32	PACKET_3	serial	131072	1122.063721	4000	4	1	3
32	PACKET_3	parallel	18724	368.213013	4000	4	1	7
32	PACKET_3	serial	131072	1131.576660	4000	4	1	7
32	PACKET_3	parallel	8738	172.257660	4000	4	1	15
32	PACKET_3	serial	131072	1123.242920	4000	4	1	15
32	PACKET_3	parallel	131072	1229.630371	4000	4	4	1
32	PACKET_3	serial	131072	1123.576660	4000	4	4	1
32	PACKET_3	parallel	65536	653.953003	4000	4	4	2
32	PACKET_3	serial	131072	1118.956055	4000	4	4	2
32	PACKET_3	parallel	43690	488.252319	4000	4	4	3
32	PACKET_3	serial	131072	1120.627319	4000	4	4	3
32	PACKET_3	parallel	18724	252.240662	4000	4	4	7
32	PACKET_3	serial	131072	1137.774536	4000	4	4	7
32	PACKET_3	parallel	8738	213.621994	4000	4	4	15
32	PACKET_3	serial	131072	1128.539307	4000	4	4	15
32	PACKET_3	parallel	131072	1189.687744	4000	4	8	1
32	PACKET_3	serial	131072	1124.974243	4000	4	8	1
32	PACKET_3	parallel	65536	694.095337	4000	4	8	2
32	PACKET_3	serial	131072	1122.716309	4000	4	8	2
32	PACKET_3	parallel	43690	524.192993	4000	4	8	3
32	PACKET_3	serial	131072	1123.001587	4000	4	8	3
32	PACKET_3	parallel	18724	363.056000	4000	4	8	7
32	PACKET_3	serial	131072	1126.735596	4000	4	8	7
32	PACKET_3	parallel	8738	174.104004	4000	4	8	15
32	PACKET_3	serial	131072	1132.210938	4000	4	8	15
32	PACKET_3	parallel	131072	2331.954590	8000	4	1	1
32	PACKET_3	serial	131072	2234.945557	8000	4	1	1
32	PACKET_3	parallel	65536	1339.045044	8000	4	1	2
32	PACKET_3	serial	131072	2243.677002	8000	4	1	2
32	PACKET_3	parallel	43690	988.595032	8000	4	1	3
32	PACKET_3	serial	131072	2234.160156	8000	4	1	3
32	PACKET_3	parallel	18724	694.836365	8000	4	1	7
32	PACKET_3	serial	131072	2234.231445	8000	4	1	7
32	PACKET_3	parallel	8738	321.390991	8000	4	1	15
32	PACKET_3	serial	131072	2241.293701	8000	4	1	15
32	PACKET_3	parallel	131072	2344.207764	8000	4	4	1
32	PACKET_3	serial	131072	2233.786621	8000	4	4	1
32	PACKET_3	parallel	65536	1213.177002	8000	4	4	2
32	PACKET_3	serial	131072	2243.262451	8000	4	4	2
32	PACKET_3	parallel	43690	851.396606	8000	4	4	3
32	PACKET_3	serial	131072	2240.148682	8000	4	4	3
32	PACKET_3	parallel	18724	425.018005	8000	4	4	7
32	PACKET_3	serial	131072	2228.854980	8000	4	4	7
32	PACKET_3	parallel	8738	253.843338	8000	4	4	15
32	PACKET_3	serial	131072	2243.537109	8000	4	4	15
32	PACKET_3	parallel	131072	2318.219727	8000	4	8	1
32	PACKET_3	serial	131072	2244.194336	8000	4	8	1
32	PACKET_3	parallel	65536	1363.791382	8000	4	8	2
32	PACKET_3	serial	131072	2233.775635	8000	4	8	2
32	PACKET_3	parallel	43690	995.070679	8000	4	8	3
32	PACKET_3	serial	131072	2250.768311	8000	4	8	3
32	PACKET_3	parallel	18724	703.044312	8000	4	8	7
32	PACKET_3	serial	131072	2233.028076	8000	4	8	7
32	PACKET_3	parallel	8738	333.848999	8000	4	8	15
32	PACKET_3	serial	131072	2236.335938	8000	4	8	15
32	PACKET_3	parallel	131072	375.318329	1000	8	1	1
32	PACKET_3	serial	131072	292.207336	1000	8	1	1
32	PACKET_3	parallel	65536	214.589661	1000	8	1	2
32	PACKET_3	serial	131072	291.652985	1000	8	1	2
32	PACKET_3	parallel	43690	162.128662	1000	8	1	3
32	PACKET_3	serial	131072	292.618988	1000	8	1	3
32	PACKET_3	parallel	18724	128.275330	1000	8	1	7
32	PACKET_3	serial	131072	291.452667	1000	8	1	7
32	PACKET_3	parallel	8738	200.587341	1000	8	1	15
32	PACKET_3	serial	131072	292.293671	1000	8	1	15
32	PACKET_3	parallel	131072	367.411987	1000	8	4	1
32	PACKET_3	serial	131072	288.609344	1000	8	4	1
32	PACKET_3	parallel	65536	243.261353	1000	8	4	2
32	PACKET_3	serial	131072	289.032654	1000	8	4	2
32	PACKET_3	parallel	43690	176.653671	1000	8	4	3
32	PACKET_3	serial	131072	290.444000	1000	8	4	3
32	PACKET_3	parallel	18724	155.563995	1000	8	4	7
32	PACKET_3	serial	131072	291.263672	1000	8	4	7
32	PACKET_3	parallel	8738	228.925354	1000	8	4	15
32	PACKET_3	serial	131072	292.043671	1000	8	4	15
32	PACKET_3	parallel	131072	330.821014	1000	8	8	1
32	PACKET_3	serial	131072	287.610657	1000	8	8	1
32	PACKET_3	parallel	65536	201.381989	1000	8	8	2
32	PACKET_3	serial	131072	286.365662	1000	8	8	2
32	PACKET_3	parallel	43690	152.887665	1000	8	8	3
32	PACKET_3	serial	131072	288.683014	1000	8	8	3
32	PACKET_3	parallel	18724	117.643333	1000	8	8	7
32	PACKET_3	serial	131072	288.674011	1000	8	8	7
32	PACKET_3	parallel	8738	175.130661	1000	8	8	15
32	PACKET_3	serial	131072	289.391663	1000	8	8	15
32	PACKET_3	parallel	131072	647.686646	2000	8	1	1
32	PACKET_3	serial	131072	563.945374	2000	8	1	1
32	PACKET_3	parallel	65536	366.818329	2000	8	1	2
32	PACKET_3	serial	131072	565.153687	2000	8	1	2
32	PACKET_3	parallel	43690	275.012695	2000	8	1	3
32	PACKET_3	serial	131072	569.636353	2000	8	1	3
32	PACKET_3	parallel	18724	187.323013	2000	8	1	7
32	PACKET_3	serial	131072	567.639343	2000	8	1	7
32	PACKET_3	parallel	8738	144.299332	2000	8	1	15
32	PACKET_3	serial	131072	565.623962	2000	8	1	15
32	PACKET_3	parallel	131072	653.312683	2000	8	4	1
32	PACKET_3	serial	131072	564.326355	2000	8	4	1
32	PACKET_3	parallel	65536	366.017334	2000	8	4	2
32	PACKET_3	serial	131072	568.141296	2000	8	4	2
32	PACKET_3	parallel	43690	269.978668	2000	8	4	3
32	PACKET_3	serial	131072	571.002319	2000	8	4	3
32	PACKET_3	parallel	18724	172.850983	2000	8	4	7
32	PACKET_3	serial	131072	565.744019	2000	8	4	7
32	PACKET_3	parallel	8738	229.506989	2000	8	4	15
32	PACKET_3	serial	131072	572.932312	2000	8	4	15
32	PACKET_3	parallel	131072	616.711365	2000	8	8	1
32	PACKET_3	serial	131072	565.396667	2000	8	8	1
32	PACKET_3	parallel	65536	358.049988	2000	8	8	2
32	PACKET_3	serial	131072	572.458313	2000	8	8	2
32	PACKET_3	parallel	43690	275.635010	2000	8	8	3
32	PACKET_3	serial	131072	566.192322	2000	8	8	3
32	PACKET_3	parallel	18724	189.123993	2000	8	8	7
32	PACKET_3	serial	131072	567.450684	2000	8	8	7
32	PACKET_3	parallel	8738	146.077667	2000	8	8	15
32	PACKET_3	serial	131072	567.598999	2000	8	8	15
32	PACKET_3	parallel	131072	1195.667358	4000	8	1	1
32	PACKET_3	serial	131072	1132.265991	4000	8	1	1
32	PACKET_3	parallel	65536	704.125977	4000	8	1	2
32	PACKET_3	serial	131072	1124.012939	4000	8	1	2
32	PACKET_3	parallel	43690	515.876648	4000	8	1	3
32	PACKET_3	serial	131072	1121.836670	4000	8	1	3
32	PACKET_3	parallel	18724	355.225647	4000	8	1	7
32	PACKET_3	serial	131072	1129.184326	4000	8	1	7
32	PACKET_3	parallel	8738	175.779007	4000	8	1	15
32	PACKET_3	serial	131072	1124.880737	4000	8	1	15
32	PACKET_3	parallel	131072	1218.942627	4000	8	4	1
32	PACKET_3	serial	131072	1125.236694	4000	8	4	1
32	PACKET_3	parallel	65536	663.447021	4000	8	4	2
32	PACKET_3	serial	131072	1120.567383	4000	8	4	2
32	PACKET_3	parallel	43690	456.665344	4000	8	4	3
32	PACKET_3	serial	131072	1127.994629	4000	8	4	3
32	PACKET_3	parallel	18724	246.995667	4000	8	4	7
32	PACKET_3	serial	131072	1120.621094	4000	8	4	7
32	PACKET_3	parallel	8738	214.175659	4000	8	4	15
32	PACKET_3	serial	131072	1124.377930	4000	8	4	15
32	PACKET_3	parallel	131072	1205.006958	4000	8	8	1
32	PACKET_3	serial	131072	1126.042358	4000	8	8	1
32	PACKET_3	parallel	65536	688.855652	4000	8	8	2
32	PACKET_3	serial	131072	1119.742432	4000	8	8	2
32	PACKET_3	parallel	43690	511.389313	4000	8	8	3
32	PACKET_3	serial	131072	1124.089355	4000	8	8	3
32	PACKET_3	parallel	18724	359.150330	4000	8	8	7
32	PACKET_3	serial	131072	1121.589966	4000	8	8	7
32	PACKET_3	parallel	8738	182.339661	4000	8	8	15
32	PACKET_3	serial	131072	1125.524658	4000	8	8	15
32	PACKET_3	parallel	131072	2331.300781	8000	8	1	1
32	PACKET_3	serial	131072	2233.976074	8000	8	1	1
32	PACKET_3	parallel	65536	1370.840088	8000	8	1	2
32	PACKET_3	serial	131072	2234.905518	8000	8	1	2
32	PACKET_3	parallel	43690	982.144653	8000	8	1	3
32	PACKET_3	serial	131072	2247.573486	8000	8	1	3
32	PACKET_3	parallel	18724	690.008301	8000	8	1	7
32	PACKET_3	serial	131072	2236.118408	8000	8	1	7
32	PACKET_3	parallel	8738	330.082001	8000	8	1	15
32	PACKET_3	serial	131072	2223.890137	8000	8	1	15
32	PACKET_3	parallel	131072	2312.065674	8000	8	4	1
32	PACKET_3	serial	131072	2261.610107	8000	8	4	1
32	PACKET_3	parallel	65536	1233.216675	8000	8	4	2
32	PACKET_3	serial	131072	2249.944336	8000	8	4	2
32	PACKET_3	parallel	43690	848.191711	8000	8	4	3
32	PACKET_3	serial	131072	2250.336426	8000	8	4	3
